review_id,location_id,user_id,rating,published_date,title,text,trip_type,travel_date
942993908,10595096,407,5,2024-03-20T06:33:48Z,Pleasant,"It was a pleasant experience at this hotel. The food was nice. They have breakfast, lunch and dinner where you can choose whatever you want and they also have dinner specials at the other restaurant where you can find Mexican, Italian food.
This hotel has a large swimming pool, one of which is heated.",Couples,2024-03-31
956722225,10595096,406,5,2024-06-25T18:01:00Z,Amazing food,"Very good pola amazing service great guy xx
Food drink amazing xxxx
Amazing cocktails xxx
Steak and food fantastic xxxxxxxxxxxx c. C c
Lovely service xxxxxxxxxxx 
❤️❤️❤️❤️🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼🫶🏼
Great atmosphere lovely time …recommend one hundred per cent ❤️❤️❤️❤️❤️",Family,2024-06-30
925506214,1200087,405,5,2023-11-11T12:11:29Z,Hidden Gem ,"During our ride in the mountains we stopped at Douar Samra for lunch.  Oh my do I have the right words to explain the beauty of this place? Breathtaking views, rustic/ traditional decor with exquisite taste and colors, very good food in an original dining room area (that I feel in love with).  
We didn't spend the night but we definitely will on our next visit in that area.  
Meeting Jacqueline was a delight!  What an amazing and interesting person she is.
What a precious and amazing setting that is Douar Samra, I encourage anybody in the area to check it out it's worth it. 
Thank you again Jacqueline and your staff for a very pleasant time at Douar Samra.",Couples,2023-10-31
925797320,1200087,404,5,2023-11-13T20:11:06Z,"Charming lodge with diverse and quirky rooms, great food, communal dining space with fireplace","Smack in the High Atlas mountains, full of trekking trails, this lodge is an amalgam of houses perched on a cliff with terraced gardens and patios, hammocks and lounge areas. A donkey brays in a corner stable. Note the main house has no electricity but you can use wifi in flickering candlelight.",Family,2023-11-30
933427634,1200087,403,5,2024-01-10T12:06:59Z,A peaceful escape from the hustle and bustle of Marakech.,"After two nights in Marakech Douar Samra was a welcome relief high in the Atlas Mountains. Great rooms, best food we had in Morocco, amazing views and super chilled atmosphere. You eat breakfast and dinner with all the other guests in a charming dining room and can enjoy a bottle of wine with your tagine too. Then lay back and enjoy the stars.",Family,2024-01-31
947298413,1200087,402,5,2024-04-18T06:12:57Z,One of the most magical places we have ever stayed.,"One of the most magical places we have ever stayed.  

We had a couple of nights in the mountains with our children (5 and 10) staying in one of the tree houses at Douar Samra. 

The accommodation was perfectly thought through and tasteful - we loved waking up overlooking the mountains to the sound of birdsong.

Douar Samra is the perfect place to relax, the terraces are so tranquil and you can watch mountain life go by.  The kids were entertained with board games and visiting the donkey and ducks + trecking to the waterfall.  

Eating in the communal dining room was lovely, illuminated by candle light at night.  It meant we got to enjoy the company of other guests and the food was delicious.

All the staff were kind and generous with the help they offered.  

We wished we were staying for longer.

It is a really special place.",Family,2024-04-30
950262402,1200087,401,5,2024-05-10T08:16:01Z,Stunning oasis in the mountains,"This was the most beautiful mountain accomodation, with everything you could want and more!

Jacqueline and Carole were such lovely hosts, and the team of Mohammed, Abdoul and the ladies were so helpful.

This is a gem on the mountain side. Safe, clean, delicious food, and beautiful spots for chilling around the place. Would recommend to get a guide through the accomodation and go for a hike in the mountains.

Shoukran 🙏🏼",Couples,2024-05-31
961251521,21792606,400,5,2024-07-24T15:54:03Z,best experience ever definitely would come again this is actually my 7th time coming,"one of the best hotels i have ever experience, The worker stella is so nice and kind she deserves a big big raise she helped with everything. BEST HOTEL EVER and we also NEED a beach only for girls that would be so nice , the waterpark is amazing. love salwa hotel! in doha",Family,2024-07-31
961816527,21792606,399,5,2024-07-27T02:47:11Z,Great Experience - Souq Kitchen,"We had an exceptional experience at Salwa Beach Resort. The food was outstanding, with a variety of delicious options that exceeded our expectations. Ms. Arminda was incredibly warm, friendly, and attentive throughout our stay, making us feel right at home. Her exceptional hospitality and helpfulness truly enhanced our experience. We couldn’t have asked for a better vacation.",Family,2024-07-31
961985100,21792606,398,5,2024-07-28T03:44:15Z,Perfect Stay!,Had the best and amazing experience celebrating our bday here in this amazing hotel! The staff are so nice and accomodating specially in the reception Mr. Navan and Ms. Nadin they are great staff! Highly recommend with all the activities perfect for families! Superb and our fave hotel now!,Family,2024-07-31
962158484,21792606,397,5,2024-07-29T04:09:20Z,Amazing resort!!,"We came here for 2 nights and it was amazing resort, soo beautiful. The staff were so helpful, syed helped us with our needs. World class hospatility. The quality park is next door with daily buggy there, food choice was exceptional and service was amazing. We had the best time of our lives, my son loved the electric scooters around the hotel. The design of this hotel is soo beautiful for pictures. We cant wait to come back with our extended family.",Family,2024-07-31
962352074,21792606,396,5,2024-07-30T06:28:38Z,Great,Excellent experience very nice place and people also congratulaions.. This year I planing visitor again. The experiece really so nice. Thank all people working in this place. Only my concern to reduce price for eating. Thank to bring this oportunities  congratulaions ,Friends getaway,2023-10-31
960038313,299806,395,5,2024-07-18T07:19:21Z,Perfect holiday!,"Dear Rixos team,

We had a wonderful 7 days in Rixos Gulf hotel. I would like to thank everyone for the luxurious and good care from the moment we entered until our departure. 
Especially the good and super friendly care of Hakeem. I would definitely come back to see him again. This is how he took care of us. 

At our arrival Maysa helped us very well, gave us enough information and during our stay as well whenever we needed something.
 
The lifeguards provided a super safe environment for our children.  
The sports teacher had fun keeping us busy with exercises every day. I can learn a lot from him😄. 

The food was delicious and lots of choice! Also snacks if you don't feel like going in.

Of course I want to thank the whole Ricos Gulf team!!! 
Definitely a wonderful experience! 

Kind regards 

Ikram - Nordin -Inara and Haytham from Belgium",Family,2024-07-31
